category,title,url
เศรษฐกิจ การเงิน และอุตสาหกรรม,"ข้อมูลโรงงานประเภท 101, 105 และ 106",https://data.go.th/DatasetDetail.aspx?id=f359fcd0-7535-4c06-8fa0-84d5dc71e177
งบประมาณ และการใช้จ่ายของภาครัฐ,สถิติการดำเนินงานและฐานะการเงินสหกรณ์ในภาคการเกษตร ในรอบ 10 ปี (2548 – 2557),https://data.go.th/DatasetDetail.aspx?id=0acdbb7b-f210-4f25-900e-a695a6ae0cb0
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดสุโขทัย,https://data.go.th/DatasetDetail.aspx?id=e793788b-6578-4341-ae12-e2756263b573
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดสระบุรี,https://data.go.th/DatasetDetail.aspx?id=81faaf64-722e-4e81-ab91-fa56fff68557
กฎหมาย ศาล และอาชญากรรม,ข้อหารือการเป็นโรงงานตาม พ.ร.บ.โรงงาน พ.ศ.2535 กรณีกิจการลานตากมันเส้น,https://data.go.th/DatasetDetail.aspx?id=b119db5b-ccd9-4b8e-9c12-08b7df03be4f
เศรษฐกิจ การเงิน และอุตสาหกรรม,การนำเข้ารายพิกัดกรมศุลกากร,https://data.go.th/DatasetDetail.aspx?id=ec89b108-aa33-4755-9114-5a8bc677175d
เศรษฐกิจ การเงิน และอุตสาหกรรม,แหล่งนำเข้ารายพิกัดกรมศุลกากร,https://data.go.th/DatasetDetail.aspx?id=47525fb8-1778-4e9c-adf2-74375445e0b1
คมนาคม และโลจิสติกส์,สถิติขนส่งทางอากาศปริมาณการจราจรทางอากาศของสายการบินต้นทุนต่ำปี 2550,https://data.go.th/DatasetDetail.aspx?id=d17587d6-8d75-467f-801d-91e2e0d37287
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคา ม.ค. - ก.พ. 58,https://data.go.th/DatasetDetail.aspx?id=133db435-5b74-43ee-93cb-aaa3273e7718
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ แยกเป็นรายเดือน(กันยายน)_1,https://data.go.th/DatasetDetail.aspx?id=2eaa24a0-91fb-4126-9634-cb24aa8cef05
เศรษฐกิจ การเงิน และอุตสาหกรรม,โครงสร้างสินค้านำเข้ากระทรวงพาณิชย์,https://data.go.th/DatasetDetail.aspx?id=d6b653f1-92ab-49cc-8f7a-f3ce5028bce9
สังคมและสวัสดิการ,รายงานด้านการบริหารจัดการ,https://data.go.th/DatasetDetail.aspx?id=4bbef0a0-cdfe-4dec-b410-3ff4d404e74e
คมนาคม และโลจิสติกส์,สถิติขนส่งทางอากาศปริมาณการจราจรทางอากาศรวมปี 2550,https://data.go.th/DatasetDetail.aspx?id=5cd73a53-7e2b-40c2-9b7f-6261a3a021e5
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติการคุมความประพฤติคดีเมาแล้วขับ ช่วงเทศกาลสงกรานต์ ตั้งแต่ พ.ศ. 2549 - พ.ศ. 2558,https://data.go.th/DatasetDetail.aspx?id=f08c2f2e-8443-4329-a152-68ab04f37723
คมนาคม และโลจิสติกส์,สถิติขนส่งทางอากาศปริมาณการจราจรทางอากาศของสายการบินต้นทุนต่ำปี 2551,https://data.go.th/DatasetDetail.aspx?id=0361e3dd-4387-491f-8c26-af923cbfdcb8
คมนาคม และโลจิสติกส์,จำนวนใบอนุญาตขับรถ และใบอนุญาตผู้ประจำรถสะสม เดือน มกราคม 2559,https://data.go.th/DatasetDetail.aspx?id=adf1e295-ed02-488c-b450-0ef79dbec194
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดภูเก็ต,https://data.go.th/DatasetDetail.aspx?id=f53c3e21-8f2c-4a6e-9a54-4acacf4c6b7d
เศรษฐกิจ การเงิน และอุตสาหกรรม,การโอนตราสารหนี้ผ่านระบบบาทเนต จำแนกตามช่วงมูลค่า (2545-พ.ค.2549 -- ยกเลิก),https://data.go.th/DatasetDetail.aspx?id=dd7f3bf1-ee1d-4bf0-b72a-84efec10a973
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคาประกวดราคา (กันยายน),https://data.go.th/DatasetDetail.aspx?id=30b7bf6b-d8ef-445f-b999-9e25cd55ce11
เศรษฐกิจ การเงิน และอุตสาหกรรม,ข้อมูลโรงงาน จำพวกที่ 3 ในเขต กทม.,https://data.go.th/DatasetDetail.aspx?id=cd167caf-10e0-42a8-a467-2d5ded3c8331
กฎหมาย ศาล และอาชญากรรม,สถิติเจ้าหน้าที่ของรัฐที่ถูกกล่าวหาร้องเรียน ปีงบประมาณ พ.ศ. 2550 - 2555 (จำแนกรายหน่วยงาน),https://data.go.th/DatasetDetail.aspx?id=efa46ad9-110d-44df-b511-92c0b3003004
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติการคุมประพฤติทั้งผู้ใหญ่และเด็กตั้งแต่ปี พ.ศ. 2548 - 31 มกราคม 2559,https://data.go.th/DatasetDetail.aspx?id=6b5bdce6-0f5b-4896-a847-c3596beab85b
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,ข้อมูลประทานบัตร[update 10-06-2559],https://data.go.th/DatasetDetail.aspx?id=7d9538a8-96c6-4732-a8a5-cd8dec4332b2
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,ข้อมูลระบบลุ่มน้ำ กรมทรัพยากรน้ำ,https://data.go.th/DatasetDetail.aspx?id=e3f9a5c8-e066-4d14-a520-eb943a81f222
กฎหมาย ศาล และอาชญากรรม,ข้อหารือการประกอบกิจการสถานีบรรจุก๊าซธรรมชาติ NGV,https://data.go.th/DatasetDetail.aspx?id=f6408a0e-bed5-45a9-8308-0a44c33c26fa
เกษตรกรรม และชลประทาน,องค์ความรู้เกษตร ปี 2559 จากเครือข่ายพิพิธภัณฑ์,https://data.go.th/DatasetDetail.aspx?id=d420a785-7c2a-4164-9960-0b97bca8682f
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคาจ้างออกแบบและควบคุมงานโดยวิธีตกลง(กันยายน),https://data.go.th/DatasetDetail.aspx?id=6d13ca0b-8bb6-4df9-b3f3-cf31e297da87
เศรษฐกิจ การเงิน และอุตสาหกรรม,การโอนตราสารหนี้ผ่านระบบบาทเนต(ม.ค. 2545  - มิ.ย. 2549 ยกเลิก),https://data.go.th/DatasetDetail.aspx?id=84bc1516-b4d1-4312-bf65-d970037ed80b
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติคดีฟื้นฟูฯ จําแนกช่วงอายุของสํานักงานคุมประพฤติทั่วประเทศ  ปีงบประมาณ 2550 - 2559,https://data.go.th/DatasetDetail.aspx?id=b29ab089-f035-40d3-a3de-07840276095c
กฎหมาย ศาล และอาชญากรรม,ข้อหารือการตั้งโรงงานผลิตอาหารภายใน ม.ธรรมศาสตร์ ศูนย์รังสิต,https://data.go.th/DatasetDetail.aspx?id=2f490ddc-a1e0-4af2-9320-1230c3401979
เศรษฐกิจ การเงิน และอุตสาหกรรม,การแถลงข่าวความคืบหน้าในการดำเนินการตามกรอบของ Ease of Doing Business และการเตรียมความพร้อม,https://data.go.th/DatasetDetail.aspx?id=30b68c93-8e6e-494e-9f96-8356f8fc54f8
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดสิงห์บุรี,https://data.go.th/DatasetDetail.aspx?id=303c8116-d0b3-4e7d-be43-95a58371953d
ศาสนา ศิลปะ และวัฒนธรรม,จำนวนพระภิกษุ สามเณร แม่ชี ชาวต่างประเทศ ที่ขออนุญาตพำนักอยู่ในราชอาณาจักร (กทม.),https://data.go.th/DatasetDetail.aspx?id=6c7256fd-adf4-4935-b4ab-b141b8dc39ce
เทคโนโลยีสารสนเทศ และการสื่อสาร,แผนที่ที่ทำการ/หน่วยงานของ บริษัท ไปรษณีย์ไทย จำกัด,https://data.go.th/DatasetDetail.aspx?id=2f8d2e6a-a779-4a79-9d85-c33b6877170c
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติรายงานอายุและเพศของจําเลย งานสืบเสาะและพินิจ ของสํานักงานคุมประพฤติทั่วประเทศ ประจําปีงบประมาณ2550 - 2559 กรมคุมประพฤติ,https://data.go.th/DatasetDetail.aspx?id=d7dc831c-7369-4b92-ba24-d1fd916d6146
คมนาคม และโลจิสติกส์,สถิติขนส่งทางอากาศปริมาณการจราจรทางอากาศของสายการบินต้นทุนต่ำปี 2554,https://data.go.th/DatasetDetail.aspx?id=331332bd-94e0-459a-a02f-61445512e370
คมนาคม และโลจิสติกส์,สถิติขนส่งทางอากาศปริมาณการจราจรทางอากาศของสายการบินต้นทุนต่ำปี 2552,https://data.go.th/DatasetDetail.aspx?id=6b5186e2-2d4c-4649-9578-90f42d3ab5bc
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดสุพรรณบุรี,https://data.go.th/DatasetDetail.aspx?id=8892ce49-75b1-4700-bbe4-919626e789a1
เศรษฐกิจ การเงิน และอุตสาหกรรม,การส่งออกรายพิกัดกรมศุลกากร,https://data.go.th/DatasetDetail.aspx?id=9e5692cb-1ae1-4015-b425-9feab5a1b48e
เศรษฐกิจ การเงิน และอุตสาหกรรม,การเรียกเก็บเงินตามเช็คภายในจังหวัดในเขตภูมิภาค ปี 2543 - เมษายน 2558,https://data.go.th/DatasetDetail.aspx?id=5974d18a-fc51-4b43-b112-e6c8b721aaad
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดนนทบุรี,https://data.go.th/DatasetDetail.aspx?id=84f14234-07e3-49f6-be33-288031606989
เศรษฐกิจ การเงิน และอุตสาหกรรม,การจ่ายแลกเหรียญกษาปณ์  ปีงบประมาณ  2558,https://data.go.th/DatasetDetail.aspx?id=a8d40a33-61d2-4b29-86aa-5969416c9c27
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติคดีตรวจพิสูจน์ จําแนกชนิดยาเสพติดของสํานักงานคุมประพฤติทั่วประเทศ ปีงบประมาณ 2550 - 2559,https://data.go.th/DatasetDetail.aspx?id=b231e84c-b8de-480f-aa32-7ff4569a098f
คมนาคม และโลจิสติกส์,ตารางจำนวนผู้โดยสารที่ใช้บริการเรือในคลองแสนแสบ จำแนกเป็นรายท่าเฉลี่ยต่อวัน ปี  2548 – 2557 (ขาล่อง-ขาขึ้น),https://data.go.th/DatasetDetail.aspx?id=0af8a1e7-8902-4a36-a8cd-87768e07c201
คมนาคม และโลจิสติกส์,ตารางปริมาณการขนส่งสินค้าในแม่น้ำ ปี 2557 จำแนกตามประเภทสินค้า และเรือขาล่อง ขาขึ้น,https://data.go.th/DatasetDetail.aspx?id=c8931d43-702f-400f-a39e-a5f4a9607f4a
เศรษฐกิจ การเงิน และอุตสาหกรรม,การรับคืนเหรียญกษาปณ์  ปีงบประมาณ  2558,https://data.go.th/DatasetDetail.aspx?id=b2cada7f-22e9-4725-ac5f-b7f413a7ea5e
คมนาคม และโลจิสติกส์,ตารางปริมาณสินค้าที่ขนส่งทางน้ำเฉพาะแห่ง บริเวณแม่น้ำเจ้าพระยาและป่าสัก ปี 2547-2556 (ปฏิทิน),https://data.go.th/DatasetDetail.aspx?id=af1ec193-0a94-407c-8ccd-d2cfea3ab9b9
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคาแยกรายงานตกลงราคา(กันยายน),https://data.go.th/DatasetDetail.aspx?id=6a05af65-6c6d-4840-9822-d3db90caa601
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติคดีตรวจพิสูจน์ จําแนกเพศของสํานักงานคุมประพฤติทั่วประเทศ ปีงบประมาณ 2550 - 2559,https://data.go.th/DatasetDetail.aspx?id=af4d7755-a374-4dad-8a8c-1c957f873eb9
ศาสนา ศิลปะ และวัฒนธรรม,จำนวนพระภิกษุ สามเณร แม่ชี ชาวต่างประเทศ ที่ขออนุญาตพำนักอยู่ในราชอาณาจักร (ส่วนภูมิภาค),https://data.go.th/DatasetDetail.aspx?id=87cc2c56-00c7-4ab1-b7f0-5374dc83089d
สังคมและสวัสดิการ,จำนวนเรื่องร้องทุกข์ที่ประชาชนแจ้งเรื่องผ่านช่องทาง 1111 ประจำเดือนมีนาคม 2559,https://data.go.th/DatasetDetail.aspx?id=c397e01a-578d-4ad7-9576-6ae6bc0d8cec
คมนาคม และโลจิสติกส์,รายชื่อผู้ผ่านการอบรมและสอบเพื่อรับประกาศนียบัตร/บัตรพนักงานวิทยุประจำเรือ ROC และ GOC,https://data.go.th/DatasetDetail.aspx?id=0c2c8dd4-a1a1-417e-8fb2-a5a65085dc4c
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดสมุทรปราการ,https://data.go.th/DatasetDetail.aspx?id=1c38f7cc-436e-4634-813d-b9ab77fd12f6
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติงานควบคุมและสอดส่อง จำแนกภารกิจ เพศ อายุของผู้ถูกคุมประพฤติ ของสํานักงานคุมประพฤติทั่วประเทศ ปีงบประมาณ2550 - 2559,https://data.go.th/DatasetDetail.aspx?id=450f19ea-c092-420b-8895-eb11cdc509d2
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ เดือนกรกฎาคม 2559,https://data.go.th/DatasetDetail.aspx?id=f38c7dd9-9814-4394-877e-f2e82eb2b033
เศรษฐกิจ การเงิน และอุตสาหกรรม,ตลาดส่งออกสำคัญตามโครงสร้างสินค้ากระทรวงพาณิชย์,https://data.go.th/DatasetDetail.aspx?id=604e803e-22d5-4812-b7cb-f6c617be3c28
คมนาคม และโลจิสติกส์,จำนวนใบอนุญาตขับรถ และใบอนุญาตผู้ประจำรถสะสม 29 กุมภาพันธ์ 2559,https://data.go.th/DatasetDetail.aspx?id=e978f399-37d9-4a94-9afa-218174bb1f85
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดสตูล,https://data.go.th/DatasetDetail.aspx?id=930d3068-dc7b-439a-8ccb-456ab2f54c9f
เศรษฐกิจ การเงิน และอุตสาหกรรม,การโอนตราสารหนี้ภาครัฐ พ.ค. 2549 - เม.ย. 2558,https://data.go.th/DatasetDetail.aspx?id=d20a5508-44b9-4f46-ba0c-56b64475905b
คมนาคม และโลจิสติกส์,จำนวนใบอนุญาตขับรถ และใบอนุญาตผู้ประจำรถสะสม 31 มีนาคม 2559,https://data.go.th/DatasetDetail.aspx?id=87d896f8-e42f-4381-99cf-8d631a8cd61e
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติคดีฟื้นฟูฯ จําแนกตามผลการวินิจฉัยของคณะอนุกรรมการฯ  ปีงบประมาณ 2546 - 2559,https://data.go.th/DatasetDetail.aspx?id=262d9765-d176-438f-a279-a012b29e8010
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติคดีตรวจพิสูจน์ จําแนกตามฐานความผิดของสํานักงานคุมประพฤติทั่วประเทศ  ปีงบประมาณ 2550 - 2559,https://data.go.th/DatasetDetail.aspx?id=55559823-f431-42ab-9d3d-af513b1a86d4
สังคมและสวัสดิการ,ผู้ลงทะเบียนสมัครงาน จำแนกตามอาชีพ และวุฒิการศึกษา ทั่วราชอาณาจักร  ปี 2558,https://data.go.th/DatasetDetail.aspx?id=1afbcae7-fc6f-463a-876d-e8772cd52c03
คมนาคม และโลจิสติกส์,ตาราง ปริมาณการขนส่งสินค้าชายฝั่งทะเล ปี 2557 จำแนกตามประเภทสินค้า ขาเข้า/ขาออก,https://data.go.th/DatasetDetail.aspx?id=cdec9174-12ad-416e-ad5f-e968f81cb6e9
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติคดีฟื้นฟูฯ จําแนกตามฐานความผิดของสํานักงานคุมประพฤติทั่วประเทศ  ปีงบประมาณ 2550 - 2559,https://data.go.th/DatasetDetail.aspx?id=b7d2ea05-c6c1-4de5-b4c7-52513ec03478
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดกาฬสินธ์ุ,https://data.go.th/DatasetDetail.aspx?id=02ea2d85-14ba-4f0a-b595-5b8274fd3a3c
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ แยกเป็นรายเดือน(กันยายน)_3,https://data.go.th/DatasetDetail.aspx?id=c417eff2-1968-49ba-8736-6f06426203c1
สาธารณสุข,ข้อมูลด้านการป้องกันและบรรเทาสาธารณภัย องค์กรปกครองส่วนท้องถิ่น,https://data.go.th/DatasetDetail.aspx?id=677bb604-76fe-438e-b2d7-9fe56246b17b
คมนาคม และโลจิสติกส์,จำนวนผู้โดยสารเฉลี่ยต่อวันของเรือยนต์ข้ามฟาก จำแนกตามเส้นทางเดินเรือ (เรือเข้า-เรือออก) ปี 2548 – 2557,https://data.go.th/DatasetDetail.aspx?id=c6b62f43-db23-4af8-82c5-aa9c571542f3
กฎหมาย ศาล และอาชญากรรม,การหารือแนวทางการปฏิบัติกรณีไม่มีเอกสารสิทธิที่ดินประกอบคำขอ,https://data.go.th/DatasetDetail.aspx?id=38b8ea5e-3bfb-4aa3-a1ca-b893c519a9ee
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติคดีสืบเสาะและพินิจจําแนกตามฐานความผิดของสํานักงานคุมประพฤติทั่วประเทศ ปีงบประมาณ 2553 - 2559,https://data.go.th/DatasetDetail.aspx?id=1094c54d-6ac1-4b52-889f-b9dfa4f1fb55
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,ข้อมูลผลการตรวจวัดคุณภาพน้ำจากสถานีตรวจวัดคุณภาพน้ำอัตโนมัติแบบ real-time ของกรมควบคุมมลพิษ ในลุ่มน้ำแม่กลอง,https://data.go.th/DatasetDetail.aspx?id=1a7d1613-c645-42bc-8929-dfb2909c9240
กฎหมาย ศาล และอาชญากรรม,ข้อมูลรายงานผลการฟื้นฟูฯ ที่เสนอต่อคณะอนุกรรมการฯ ของสํานักงานคุมประพฤติทั่วประเทศ ปีงบประมาณ 2546 - 2559,https://data.go.th/DatasetDetail.aspx?id=97a61f4a-df5d-4f37-8803-ebb8e8dc0185
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดสกลนคร,https://data.go.th/DatasetDetail.aspx?id=8bfd69e4-075a-4058-a256-f009073a07fb
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคา แยกรายงานตกลงราคา ต.ค. - ธ.ค. 57,https://data.go.th/DatasetDetail.aspx?id=745ee62a-2f7b-4c57-b7f7-4aa883dcaeab
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคาพิเศษ(กันยายน),https://data.go.th/DatasetDetail.aspx?id=899fd20b-47a5-44b1-947c-5b7ca2fba688
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคาจ้างที่ปรึกษาโดยวิธีคัดเลือก(กันยายน),https://data.go.th/DatasetDetail.aspx?id=404478a3-6714-495a-a591-5d02f0128d21
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดหนองบัวลำภู,https://data.go.th/DatasetDetail.aspx?id=14a2b59a-4782-4981-a78a-618f61e82ede
เศรษฐกิจ การเงิน และอุตสาหกรรม,ดัชนีอุตสาหกรรม มิถุนายน 2558 - มิถุนายน 2559,https://data.go.th/DatasetDetail.aspx?id=da240cab-e383-46fc-805a-65fceb85862b
คมนาคม และโลจิสติกส์,ตารางจำนวนผู้โดยสารและเที่ยวเรือโดยสาร เรือด่วนเลียบฝั่งแม่น้ำเจ้าพระยา ปี 2548 – 2557,https://data.go.th/DatasetDetail.aspx?id=0a92a159-6fd4-4336-9977-b235d5fcc7dd
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,การจัดสรรค่าภาคหลวงให้ อบต. อบจ. และเทศบาลทั่วประเทศ ปี 2553-2558,https://data.go.th/DatasetDetail.aspx?id=159d9b29-cf9a-41ca-9c88-c5e0284b727c
เศรษฐกิจ การเงิน และอุตสาหกรรม,ข้อมูลด้านเศรษฐกิจ องค์กรปกครองส่วนท้องถิ่น,https://data.go.th/DatasetDetail.aspx?id=58f142ac-082e-42f8-8661-6aa23c62cbed
คมนาคม และโลจิสติกส์,สถิติขนส่งทางอากาศปริมาณการจราจรทางอากาศของสายการบินต้นทุนต่ำปี 2549,https://data.go.th/DatasetDetail.aspx?id=b0d41bfd-5d7e-4e87-92ef-7ea5e31443d0
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติคดีควบคุมและสอดส่องจําแนกตามฐานความผิดของสํานักงานคุมประพฤติทั่วประเทศ ปีงบประมาณ 2553 - 2559,https://data.go.th/DatasetDetail.aspx?id=4ea1b1c6-05c7-4fa9-a557-83d6e3849b82
เกษตรกรรม และชลประทาน,ราคาเส้นไหม,https://data.go.th/DatasetDetail.aspx?id=1be6d39d-143d-4cf4-a1ad-83f8dd4b8dc4
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดพระนครศรีอยุธยา,https://data.go.th/DatasetDetail.aspx?id=621db43d-acef-40da-b4ae-8ffd1cea6c29
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดกำแพงเพชร,https://data.go.th/DatasetDetail.aspx?id=7965f39d-7f9c-4dc0-ab19-90ecfdaea3ca
คมนาคม และโลจิสติกส์,สถิติขนส่งทางอากาศปริมาณการจราจรทางอากาศของสายการบินต้นทุนต่ำปี 2555,https://data.go.th/DatasetDetail.aspx?id=616f4dd2-c644-4091-9dc3-91e7aba297b2
เศรษฐกิจ การเงิน และอุตสาหกรรม,สินค้าส่งออกสำคัญตามโครงสร้างสินค้ากระทรวงพาณิชย์,https://data.go.th/DatasetDetail.aspx?id=8887fde7-bc3b-4ce1-bba2-981b3cde20b0
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติคดีฟื้นฟูฯ จําแนกตามเพศของสํานักงานคุมประพฤติทั่วประเทศ ปีงบประมาณ 2550 - 2559,https://data.go.th/DatasetDetail.aspx?id=de4af122-e6d8-4293-bb5c-a0f6227f91c2
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดกรุงเทพ,https://data.go.th/DatasetDetail.aspx?id=40e507eb-be6c-4ef8-b5b2-d7a9baf2b60c
คมนาคม และโลจิสติกส์,สรุปอัตราความเร็วเฉลี่ยของรถยนต์ส่วนบุคคล พ.ศ. 2557 (ช่วงเร่งด่วนเช้า 06.00-09.00 น.),https://data.go.th/DatasetDetail.aspx?id=51812793-69a8-4119-bb0e-f9e3281075da
เศรษฐกิจ การเงิน และอุตสาหกรรม,สถิติผลิตภัณฑ์มวลรวมในประเทศ รายไตรมาส1-2559,https://data.go.th/DatasetDetail.aspx?id=c0c83b0d-a367-43e5-80eb-01b3e192141d
เศรษฐกิจ การเงิน และอุตสาหกรรม,สินค้านำเข้าสำคัญตามโครงสร้างสินค้ากระทรวงพาณิชย์,https://data.go.th/DatasetDetail.aspx?id=a3368a2c-7258-4e31-9318-03151a3f11b3
คมนาคม และโลจิสติกส์,ตารางจำนวนผู้โดยสารเฉลี่ยต่อวันเรือด่วนเลียบฝั่งแม่น้ำเจ้าพระยาจำแนกตามท่าเทียบเรือต่างๆ (เรือขาขึ้น-เรือขาล่อง) ปี 2548 - 2557 (คนขึ้น-คนลง),https://data.go.th/DatasetDetail.aspx?id=a35de9b5-a891-481d-b9ec-0c2cde0f1820
เกษตรกรรม และชลประทาน,สถิติการดำเนินงานและฐานะการเงินสหกรณ์ในภาคการเกษตร ในรอบ 10 ปี (2549 – 2558),https://data.go.th/DatasetDetail.aspx?id=409713bb-52b5-46b7-8fc9-0cf51556acc6
สังคมและสวัสดิการ,จำนวนคนต่างด้าวเข้าเมืองถูกกฎหมายที่ยื่นคำขอและได้รับอนุญาตให้ทำงาน จำแนกตามจังหวัด ทั่วราชอาณาจักร  ปี  2558,https://data.go.th/DatasetDetail.aspx?id=a8ea9335-8009-4de6-aa22-124d9c9bc0b7
สังคมและสวัสดิการ,จำนวนคนงานไทยที่เดินทางไปทำงานต่างประเทศ จำแนกตามประเทศ เพศ และวิธีการเดินทางไปทำงาน  ทั่วราชอาณาจักร  ปี  2558,https://data.go.th/DatasetDetail.aspx?id=b3b33bd2-3ee3-4563-bc31-2fb692c0f81a
เศรษฐกิจ การเงิน และอุตสาหกรรม,"ข้อมูลโรงงานประเภท 101, 105 และ 106",https://data.go.th/DatasetDetail.aspx?id=0ef5d650-a533-4561-903a-545f1ee5069a
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดตราด,https://data.go.th/DatasetDetail.aspx?id=762e5778-f8e8-447a-8999-70f77f53923b
กฎหมาย ศาล และอาชญากรรม,ข้อมูลสถิติคดีตรวจพิสูจน์ จําแนกช่วงอายุของสํานักงานคุมประพฤติทั่วประเทศ  ปีงบประมาณ 2550 - 2559,https://data.go.th/DatasetDetail.aspx?id=0669fe95-20c3-4448-8fbf-795f6629b3ca
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดสมุทรสาคร,https://data.go.th/DatasetDetail.aspx?id=6a0bfd33-891a-471a-84de-9c03593b7b4e
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ แยกเป็นรายเดือน(กันยายน)_2,https://data.go.th/DatasetDetail.aspx?id=10d18ddd-488a-44be-9ee8-c1e6b9e2de42
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดสระแก้ว,https://data.go.th/DatasetDetail.aspx?id=6bb0869f-d735-45e6-be36-e71d43d07762
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคากรณีพิเศษ(กันยายน),https://data.go.th/DatasetDetail.aspx?id=a19d5ea5-83c6-4523-a475-1c22488ba6f8
สังคมและสวัสดิการ,ข้อมูลด้านสังคม องค์กรปกครองส่วนท้องถิ่น,https://data.go.th/DatasetDetail.aspx?id=24ed7302-5bf2-4f5a-9014-1fad9d43f4d5
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดฉะเฉิงเทรา,https://data.go.th/DatasetDetail.aspx?id=45f97453-5991-4f88-b634-4c05a33ac295
เศรษฐกิจ การเงิน และอุตสาหกรรม,ข้อมูลโรงงานอุตสาหกรรมแจ้งประกอบ จำพวกที่ 3 ในเขต กรุงเทพมหานคร,https://data.go.th/DatasetDetail.aspx?id=f29a1640-aa8d-47da-bf52-962992691995
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดนครพนม,https://data.go.th/DatasetDetail.aspx?id=6fcfdc9b-6471-4d31-b657-9c7cc3c90e5b
เกษตรกรรม และชลประทาน,พืชเศรษฐิจที่สำคัญปี 2558,https://data.go.th/DatasetDetail.aspx?id=2df9aceb-2db1-432f-8797-b52d2ba3dc10
สังคมและสวัสดิการ,กองทุนคุ้มครองเด็ก เพื่อเด็กและครอบครัว,https://data.go.th/DatasetDetail.aspx?id=e228e2b4-74f9-485c-807d-b998f191c212
เศรษฐกิจ การเงิน และอุตสาหกรรม,ข้อมูลและสถิติ,https://data.go.th/DatasetDetail.aspx?id=4633c5b9-5537-4573-8523-c485a25c2de3
